notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
C8G54A,https://www.w3id.org/archlink/terms/conservationthesaurus/C8G54A,verzinnt@de,Verzinnung@de,"Verzierungstechnik, bei der eine dünne Schicht Zinn auf eine Oberfläche aufgetragen wird. Bei historischen Objekten wurde dies z.B. zur Imitation von Silber oder zur Auskleidung von Kupfergefäßen angewandt.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Wolfgang Knobloch, Ergänzungen und Rekonstruktionen an historischen Objekten aus Metall. In: Peter Heinrich (Hrsg.), Metallrestaurierung. Beiträge zur Analyse, Konzeption und
Technologie. München 2000, S. 95/96.",https://www.w3id.org/archlink/branches/D6BCC2
D248A4,https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4,versilbert@de,Versilberung@de,"Verzierungstechnik, bei der eine dünne Schicht aus Silber auf eine Oberfläche aufgetragen wird, um diese mit einem dekorativen und schützenden Überzug zu versehen. Der Auftrag des Silbers kann durch verschiedene mechanische, thermische oder (elekro-)chemische Methoden erfolgen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/B47572|https://www.w3id.org/archlink/terms/conservationthesaurus/FDB79A|https://www.w3id.org/archlink/terms/conservationthesaurus/BBF51F|https://www.w3id.org/archlink/terms/conservationthesaurus/ACG517,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B47572,https://www.w3id.org/archlink/terms/conservationthesaurus/B47572,Blattversilberung@de,Folienversilberung@de,"mechanische Verzierungstechnik, bei der dünne Blattsilberfolien auf die zu verzierende Oberfläche aufgebracht werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4,https://www.w3id.org/archlink/terms/conservationthesaurus/C24FFA|https://www.w3id.org/archlink/terms/conservationthesaurus/AB9FB9,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C24FFA,https://www.w3id.org/archlink/terms/conservationthesaurus/C24FFA,Ölversilberung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B47572,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AB9FB9,https://www.w3id.org/archlink/terms/conservationthesaurus/AB9FB9,Polimentversilberung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B47572,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FDB79A,https://www.w3id.org/archlink/terms/conservationthesaurus/FDB79A,Weißsieden@de,Abreichungsversilberung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BBF51F,https://www.w3id.org/archlink/terms/conservationthesaurus/BBF51F,Feuerversilberung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
ACG517,https://www.w3id.org/archlink/terms/conservationthesaurus/ACG517,Diffusionsversilberung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D248A4,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AF49C1,https://www.w3id.org/archlink/terms/conservationthesaurus/AF49C1,patiniert@de,Paninierung@de,"Verzierungstechnik, bei der die Oberfläche von Kupfer bzw. Kupferlegierungen durch chemische, thermische oder natürliche Prozesse gezielt verändert wird, um eine farbige oder gealterte Optik zu erzielen. Dies geschieht häufig durch den Einsatz von Säuren, Oxidationsmitteln oder durch gezielte Alterung unter Umwelteinflüssen. Die so entstehende Patina dient nicht nur dekorativen Zwecken, sondern kann auch als Schutzschicht gegen Korrosion wirken.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 397/398.",https://www.w3id.org/archlink/branches/D6BCC2
D4B599,https://www.w3id.org/archlink/terms/conservationthesaurus/D4B599,gebläut@de,Bläuung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B2B9C8,https://www.w3id.org/archlink/terms/conservationthesaurus/B2B9C8,brüniert@de,,"Verzierungstechnik, bei der die Oberfläche von Stahlobjekten gezielt mit thermischen oder chemischen Verfahren behandelt wird, um eine dünne bräunlich, bläulich oder schwarze Färbung (Oxidschicht) zu erzielen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Erhard Brepohl, Theorie und Praxis des Goldschmieds (München 2000), S. 401.",https://www.w3id.org/archlink/branches/D6BCC2
G2FA26,https://www.w3id.org/archlink/terms/conservationthesaurus/G2FA26,überzogen@de,Überzug@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D1636C,https://www.w3id.org/archlink/terms/conservationthesaurus/D1636C,tordiert@de,Tordierung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CB58C2,https://www.w3id.org/archlink/terms/conservationthesaurus/CB58C2,damasziert@de,Damaszierung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G6841G,https://www.w3id.org/archlink/terms/conservationthesaurus/G6841G,geschliffen (Verzierungstechnik)@de,beschliffen@de|eingeschliffen@de,"spanabhebende Verzierungstechnik, bei der die Oberfläche eines Werkstückes gezielt mit Hilfe von Schleifwerkzeugen (Schleifmittelträger, auf dem eine Vielzahl von harten Schleifkörnern in gebundener oder loser Form aufgebracht sind) bearbeitet wird. Die scharfen, geometrisch unbestimmten Kanten und Schneiden der Schleifkörner tragen feine Späne von der Oberfläche des Materials ab und hinterlassen, je nach verwendetem Schleifwerkzeug, eine spezifische Oberflächenbeschaffenheit. Mit Hilfe rotierender Schleifkörper können dabei auch gezielte Formen und Muster in die Oberfläche eingeschliffen werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FBF2A3,https://www.w3id.org/archlink/terms/conservationthesaurus/FBF2A3,poliert@de,Politur@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F4BD7F,https://www.w3id.org/archlink/terms/conservationthesaurus/F4BD7F,graphiert@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FC926G,https://www.w3id.org/archlink/terms/conservationthesaurus/FC926G,gesandet@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A7D71D,https://www.w3id.org/archlink/terms/conservationthesaurus/A7D71D,aufgeraut@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B5A14G,https://www.w3id.org/archlink/terms/conservationthesaurus/B5A14G,eingeritzt@de,Ritzung (Verzierungstechnik)@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C61955,https://www.w3id.org/archlink/terms/conservationthesaurus/C61955,Kerbschnittdekor@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
GD11CD,https://www.w3id.org/archlink/terms/conservationthesaurus/GD11CD,geschnitzt (Verzierungstechnik)@de,Schnitzung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A41BGB,https://www.w3id.org/archlink/terms/conservationthesaurus/A41BGB,eingedrückt@de,Eindrückung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,https://www.w3id.org/archlink/terms/conservationthesaurus/F56B83|https://www.w3id.org/archlink/terms/conservationthesaurus/C27GA2,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F56B83,https://www.w3id.org/archlink/terms/conservationthesaurus/F56B83,Linienbanddekor@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A41BGB,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C27GA2,https://www.w3id.org/archlink/terms/conservationthesaurus/C27GA2,Schnurabdruckdekor@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A41BGB,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A6FA7G,https://www.w3id.org/archlink/terms/conservationthesaurus/A6FA7G,inkrustiert@de,,"Die Verzierung/Oberflächegestaltung von mineralischen Werkstoffen (wie Keramik oder Stein) durch das Einlegen verschiedenfarbiger, kontrastreicher Materialien",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G2FC47,https://www.w3id.org/archlink/terms/conservationthesaurus/G2FC47,appliziert@de,Applikation@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
DCF2A5,https://www.w3id.org/archlink/terms/conservationthesaurus/DCF2A5,gepicht@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F7F934,https://www.w3id.org/archlink/terms/conservationthesaurus/F7F934,profiliert@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G5D8C5,https://www.w3id.org/archlink/terms/conservationthesaurus/G5D8C5,broschiert@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G7F25F,https://www.w3id.org/archlink/terms/conservationthesaurus/G7F25F,bestickt@de,Stickerei@de|Sticken@de,"textile Verzierungstechnik, bei der Fäden mit Hilfe einer Nadel in ein Trägermaterial (Stoff, Leder, etc.) eingearbeitet werden, um dekorative Muster oder Schriftzüge zu erzeugen. Die Einarbeitung der Fäden erfolgt dabei mit unterschiedlichen Sticharten, um einfach Linie bis flächige Füllungen von Formen zu erzielen.",https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,"Annemarie Seiler-Baldinger, Systematik der Textilen Techniken. Basler Beiträge zur Ethnologie 32. Basel: Wepf, 1991, S. 147/148.| Hermann Kühn, Erhaltung und Pflege von Kunstwerken. Material und Technik, Konservierung und Restaurierung. 3. München: Klinkhardt & Biermann, 2001, S. 235 - 238.",https://www.w3id.org/archlink/branches/D6BCC2
G73958,https://www.w3id.org/archlink/terms/conservationthesaurus/G73958,gefärbt@de,Färbung@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/F2244D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,[Technologische Spuren]@de,Spurformen@de|Hinweise auf Techniken@de|technologische Beobachtungen@de,"struktureller Oberbegriff, für an bzw. auf einem Objekt festgestellte Merkmale, die Rückschlüsse auf die Herstellung und/oder den Gebrauch des Objektes ermöglichen.",https://www.w3id.org/archlink/terms/conservationthesaurus/D6BCC2,https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B|https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9|https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77|https://www.w3id.org/archlink/terms/conservationthesaurus/BF7FDB|https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D|https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C78A4B,https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,Vertiefung@de,,"Auf dem Objekt ist eine (oder mehrere) nicht durch das gesamte Material durchgehende Einsenkung zu erkennen, die auf die verwendete Technik zur Herstellung des Objektes zurück zu führen ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/F22388|https://www.w3id.org/archlink/terms/conservationthesaurus/BA8FG7|https://www.w3id.org/archlink/terms/conservationthesaurus/FGB641|https://www.w3id.org/archlink/terms/conservationthesaurus/G87689|https://www.w3id.org/archlink/terms/conservationthesaurus/CD952B|https://www.w3id.org/archlink/terms/conservationthesaurus/D8F8A8|https://www.w3id.org/archlink/terms/conservationthesaurus/F37PBQ,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F22388,https://www.w3id.org/archlink/terms/conservationthesaurus/F22388,Rille@de,Riefe@de,"langgestreckte, schmale Vertiefung(en) auf der Oberfläche des Objektes.",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BA8FG7,https://www.w3id.org/archlink/terms/conservationthesaurus/BA8FG7,Rinne@de,,"breitere, oft u-formige Vertiefung auf der Objektoberfläche.",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FGB641,https://www.w3id.org/archlink/terms/conservationthesaurus/FGB641,Ritzung@de,Ritze@de,"mit scharfem Werkzeug intentional in die Objektoberfläche eingebrachte Vertiefung, häufig als grafische Dekorelemente (z.B. Muster, Dekorlinien, Inschriften).",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G87689,https://www.w3id.org/archlink/terms/conservationthesaurus/G87689,Kerbung@de,Kerbe@de,"kurze, meist v-förmige Vertiefung(en) auf der Oberfläche des Objektes.",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CD952B,https://www.w3id.org/archlink/terms/conservationthesaurus/CD952B,Eindellung@de,Delle@de,flächige mehr oder weniger gleichmäßige Einsekung des Materials ohne Bruch.,https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D8F8A8,https://www.w3id.org/archlink/terms/conservationthesaurus/D8F8A8,Grübchen@de,,"sehr kleine, rund bis ovale punktuelle Vertiefungen",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
F37PBQ,https://www.w3id.org/archlink/terms/conservationthesaurus/F37PBQ,Punktierung@de,,"punktartige Eindrücke in die Oberfläche des Materials, oft regelmäßig angeordnet (Dekoelement).",https://www.w3id.org/archlink/terms/conservationthesaurus/C78A4B,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G2F2B9,https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9,Erhebung@de,Überstand@de,"Auf dem Objekt ist an einer (oder mehreren) Stelle(n) Materialüberschuss zu erkennen, der auf die verwendete Technik zur Herstellung des Objektes zurück zu führen ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/B5A1F8|https://www.w3id.org/archlink/terms/conservationthesaurus/G69771|https://www.w3id.org/archlink/terms/conservationthesaurus/G77A45|https://www.w3id.org/archlink/terms/conservationthesaurus/D45G89,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B5A1F8,https://www.w3id.org/archlink/terms/conservationthesaurus/B5A1F8,Grat@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G69771,https://www.w3id.org/archlink/terms/conservationthesaurus/G69771,Gussnaht@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G77A45,https://www.w3id.org/archlink/terms/conservationthesaurus/G77A45,Aufwurf@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D45G89,https://www.w3id.org/archlink/terms/conservationthesaurus/D45G89,Materialüberstand@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G2F2B9,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FG3A77,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,texturierte Oberfläche@de,,"Auf dem Objekt sind mehr oder weniger regelmäßige, strukturierte Muster zu erkennen, die auf die verwendete Technik zur Herstellung des Objektes zurück zu führen sind.",https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/AF712C|https://www.w3id.org/archlink/terms/conservationthesaurus/CGCD82|https://www.w3id.org/archlink/terms/conservationthesaurus/G7ADCC|https://www.w3id.org/archlink/terms/conservationthesaurus/A4A5F1|https://www.w3id.org/archlink/terms/conservationthesaurus/D9131A|https://www.w3id.org/archlink/terms/conservationthesaurus/AG9BG5,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AF712C,https://www.w3id.org/archlink/terms/conservationthesaurus/AF712C,Rillenmuster@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CGCD82,https://www.w3id.org/archlink/terms/conservationthesaurus/CGCD82,Hammerschlagstruktur@de,Hammerschlag@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G7ADCC,https://www.w3id.org/archlink/terms/conservationthesaurus/G7ADCC,Kreuzschraffur (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A4A5F1,https://www.w3id.org/archlink/terms/conservationthesaurus/A4A5F1,Parallele Linien (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D9131A,https://www.w3id.org/archlink/terms/conservationthesaurus/D9131A,Schleifspuren@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AG9BG5,https://www.w3id.org/archlink/terms/conservationthesaurus/AG9BG5,Feilspuren@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FG3A77,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
BF7FDB,https://www.w3id.org/archlink/terms/conservationthesaurus/BF7FDB,Glättung (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/C89AC8|https://www.w3id.org/archlink/terms/conservationthesaurus/G51749,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C89AC8,https://www.w3id.org/archlink/terms/conservationthesaurus/C89AC8,Politurzone@de,polierte Fläche@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/BF7FDB,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G51749,https://www.w3id.org/archlink/terms/conservationthesaurus/G51749,Glanzstelle@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BF7FDB,https://www.w3id.org/archlink/terms/conservationthesaurus/C941GD,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C941GD,https://www.w3id.org/archlink/terms/conservationthesaurus/C941GD,Reibglanz@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G51749,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FF775D,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,Durchbruch (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/C911B8|https://www.w3id.org/archlink/terms/conservationthesaurus/DCFD22|https://www.w3id.org/archlink/terms/conservationthesaurus/FF9G5D|https://www.w3id.org/archlink/terms/conservationthesaurus/D682B2|https://www.w3id.org/archlink/terms/conservationthesaurus/AA6D96|https://www.w3id.org/archlink/terms/conservationthesaurus/AAD864,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C911B8,https://www.w3id.org/archlink/terms/conservationthesaurus/C911B8,Lochung@de,Durchlochung@de|Loch@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
DCFD22,https://www.w3id.org/archlink/terms/conservationthesaurus/DCFD22,Bohrloch@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FF9G5D,https://www.w3id.org/archlink/terms/conservationthesaurus/FF9G5D,Nähloch@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
D682B2,https://www.w3id.org/archlink/terms/conservationthesaurus/D682B2,Nietloch@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AA6D96,https://www.w3id.org/archlink/terms/conservationthesaurus/AA6D96,Aussparung@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
AAD864,https://www.w3id.org/archlink/terms/conservationthesaurus/AAD864,Schnittkante@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FF775D,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CD1GA3,https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,Materialanhaftung (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C3648A,https://www.w3id.org/archlink/terms/conservationthesaurus/G89562|https://www.w3id.org/archlink/terms/conservationthesaurus/B637A1|https://www.w3id.org/archlink/terms/conservationthesaurus/A3CFA1|https://www.w3id.org/archlink/terms/conservationthesaurus/FFB317,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
G89562,https://www.w3id.org/archlink/terms/conservationthesaurus/G89562,Brennrückstände (technologische Spur)@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,https://www.w3id.org/archlink/terms/conservationthesaurus/CFDD8G,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
CFDD8G,https://www.w3id.org/archlink/terms/conservationthesaurus/CFDD8G,Ruß@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/G89562,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
B637A1,https://www.w3id.org/archlink/terms/conservationthesaurus/B637A1,metallischer Rückstand@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
A3CFA1,https://www.w3id.org/archlink/terms/conservationthesaurus/A3CFA1,organischer Rückstand@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,https://www.w3id.org/archlink/terms/conservationthesaurus/C7944F,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
C7944F,https://www.w3id.org/archlink/terms/conservationthesaurus/C7944F,Harz@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A3CFA1,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
FFB317,https://www.w3id.org/archlink/terms/conservationthesaurus/FFB317,Sinter@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD1GA3,,,,,,,,https://www.w3id.org/archlink/branches/D6BCC2
