notation,prefLabel,altLabel,definition,broader,related,source,closeMatch,relatedMatch,seeAlso,broadMatch,narrowMatch,narrower,uri
GC7994,Kanadabalsam@de|canada balsam@en,Canadabalsam@de,"klebriger und dickflüssiger Naturbalsam, der aus Harzausscheidungen kanadischer Nadelbäume, insbesondere der Tanne (Abies balsamea), gewonnen wird. Frisch ist er farblos bis leicht gelblich, wird jedoch mit der Zeit dunkler und härtet zu einem transparenten, hartlackähnlichen Material aus. Kanadabalsam ist gut löslich in organischen Lösungsmitteln wie Benzol, Xylol oder Terpentinöl und findet Anwendung in der Mikroskopie zum Einschließen von Präparaten. In der Konservierung und Restaurierung wurde es früher aufgrund seiner farblos, klaren Filmbildung zum Teil für die Klebung von Glas und Keramik verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/C176FC,,"Velson Horie, Materials for Conservation. Organic consolidants, adhesives and coatings (London 2010)2, S. 248/249.| Reiner Geschke, Keramikrestaurierung (Berlin 2019), S. 87.| https://www.kremer-pigmente.com/elements/resources/products/files/62110.pdf",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GC7994
D769C3,Dammarharz@de|dammar@en,,"helles, gelbliches, leicht splitterndes Naturharz, das aus Südostasien stammt und aus den Harzen verschiedener Bäume der Familie der Diptocarpaceae gewonnen wird. Es beginnt bei 90°C weich zu werden, schmilzt bei 180°C und zeichnet sich durch seine Transparenz und gute Löslichkeit in Terpentinöl, Chloroform und anderen organischen Lösungsmitteln aus. In der Konservierung und Restaurierung wird Dammarharz traditionell für die Herstellung von hellen, klaren Schlussfirnissen und als Zusatz in Malmitteln verwendet, da es leicht löslich, reversibel und für die Tempera- und Ölmalerei geeignet ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/C176FC,,"DIN EN 923:2016-03, Klebstoffe - Benennungen und Definitionen; Deutsche Fassung EN 923:2015, Deutsches Institut für Normung.| https://www.kremer-pigmente.com/elements/resources/products/files/60000-60001.pdf| Hermann Kühn, Conservation and Restoration of Works of Art and Antiquities. Volume 1 (London 1986), S. 160.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D769C3
B2F4F2,Mastix@de|mastic@en,,"natürliches Polymer, das aus dem hauptsächlich auf den griechischen Inseln vorkommenden Mastixbaum gewonnen wird. In der Konservierung und Restaurierung wird Mastix, gelöst in Terpentinöl, insbesondere in der Gemälderestaurierung verwendet. Es dient als Bestandteil von Bindemitteln und Firnissen, da es eine glänzende, klare Schicht bildet, die jedoch im Laufe der Alterung vergilbt.",https://www.w3id.org/archlink/terms/conservationthesaurus/C176FC,,"Hermann Kühn, Conservation and Restoration of Works of Art and Antiquities. Volume 1 (London 1986), S. 160.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B2F4F2
FBFFF5,[Abform- und Ergänzungsmaterial]@de,Abformmaterial@de|Ergänzungsmaterial@de,"strukturierender Oberbegriff für eine Reihe von Materialien, die sowohl für die Abformung von Objekten als auch für die Ergänzung von fehlenden Teilen verwendet werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A44BG6|https://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC|https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3|https://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A,https://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5
A44BG6,Silikonkautschuk@de|silicone rubber@en,,"synthetischer Werkstoff auf Basis langkettiger Polysiloxane und diverser Füllstoffe (z.B. pyrogene Kieselsäure, Silkonöl, etc.), der durch Zugabe eines Vernetzers und ggfs. Katalysators zu elastischem Silikongummi vulkanisiert. Es lassen sich je nach Vulkanisationsart und Eigenschaften des Basispolymers unterschiedliche Kautschukklassen sowie Heiß- und Kaltvulkanisation unterscheiden. In der Konservierung und Restaurierung werden meist bei Raumtemperatur vernetzende, zwei-komponentige Systeme (RTV-2) für die Abformung und Herstellung von Negativformen verwendet. Hervorzuhebende Eigenschaften der Silikonkautschucke sind die hohe Abbildungsgenauigkeit, die Langzeitstabilität und die selbsttrennende Wirkung gegenüber den meisten Werkstoffen.",https://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5,,"https://www.wacker.com/h/medias/6415-DE-Silicone.pdf| Susan Buys, Victoria Oakley, The conservation and restoration of ceramics (Great Britain 1998), S. 197.| Stefan Koob, Conservation and Care of Glass Objects (London 2006), S. 81/82.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D|https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,https://www.w3id.org/archlink/terms/conservationthesaurus/A44BG6
DA841D,additionsvernetzender Silikonkautschuk@de|Addition-curing silicone rubber@en,,"zweikomponentiger Silikonkautschuk, der durch eine Additionsreaktion mittels Platinkatalysator bei Raumtemperatur vernetzt. Charakteristisch sind die nahezu schrumpfungsfreie Aushärtung, hohe Zeichnungsgenauigkeit und chemische Inertheit. Beim Auftragen mehrerer Schichten sollte ""Nass in Nass"" gearbeitet werden um einen sicheren Verbund zu gewährleisten. Die Verarbeitung kann durch katalysatorhemmende Substanzen, wie Schwefel oder Amine, gestört werden. In der Konservierung und Restaurierung eignet sich additionsvernetzender Silikonkautschuk besonders gut für die Herstellung von Galvanoformen.",https://www.w3id.org/archlink/terms/conservationthesaurus/A44BG6,,"https://www.wacker.com/h/medias/6415-DE-Silicone.pdf| Susan Buys, Victoria Oakley, The conservation and restoration of ceramics (Great Britain 1998), S. 197.| Stefan Koob, Conservation and Care of Glass Objects (London 2006), S. 81/82.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C76568|https://www.w3id.org/archlink/terms/conservationthesaurus/AF6D7D|https://www.w3id.org/archlink/terms/conservationthesaurus/GCDG5D|https://www.w3id.org/archlink/terms/conservationthesaurus/C5G53A,https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D
C76568,Smooth On Rebound 25@de,,"Produktname eines additionsvernetzenden Silikonkautschuks der Firma Smooth-On. Laut Herstellerangaben zeichnet sich das Produkt durch seine einfache Anwendung, die hohe Reißfestigkeit und eine vernachlässigbare Schrumpfung besonders für die Herstellung detailreicher Formen aus. Durch die selbstverdickende Eigenschaften kann das Produkt auch auf vertikale Oberflächen tropffrei aufgetragen werden. Die Topfzeit beträgt bei Raumtemperatur ca. 20 Min und die Entformzeit ca. 6 Stunden.",https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D,,https://www.kaupo.de/shop/out/media/REBOUND_25_40.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C76568
AF6D7D,Smooth On Mold Star 30@de,,"Produktname eines additionsvernetzenden Silikonkautschuks der Firma Smooth-On. Laut Herstellerangaben ist dieses Produkt aufgrund seiner niedrigen Viskosität besonders Gießfähig und polymerisiert nahezu ohne Schrumpfung zu einem elastischem, stabilen Kautschuk. Durch die Hitzebeständigkeit bis ca. 230°C ist auch das eingießen von niedrigschmelzenden Metallen direkt in die Silikonform möglich. Die Topfzeit beträgt bei Raumtemperatur ca. 45 Min, die Entformzeit ca. 6 Stunden.",https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D,,https://www.kaupo.de/shop/out/media/MOLD_STAR_SERIE.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AF6D7D
GCDG5D,Nedform Silikon Addition Transparent 25@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GCDG5D
C5G53A,Dentalsilikon@de,,"additionsvernetzender Silikonkautschuk auf Vinylpolysiloxanbasis aus dem Zahnmedizinbereich, speziell entwickelt für die dentale Präzisionsabformung. Charakteristisch ist eine schnelle, zeitlich definierte Abbindezeit und leichte Verarbeitung, wodurch es im Bereich der Konservierung und Restaurierung besonders für eine zeitsparende Abformung kleiner Teilbereiche eines Objektes, z.B. für die Manschettenherstellung zur Ergänzung von Fehlstellen, geeignet ist.",https://www.w3id.org/archlink/terms/conservationthesaurus/DA841D,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C5G53A
GD9CA3,kondensationsvernetzender Silikonkautschuk@de|Condensation-curing silicone rubber@en,,"zweikomponenten Silikonkautschuk, der durch eine Polykondensationsreaktion mittels Zinnkatalysatoren vernetzt. In der Konservierung und Restaurierung wird kondensationsvernetzender Silikonkautschuk aufgrund seiner einfachen Verarbeitung, Zeichnungsgenauigkeit und moderaten Kosten für die Abformung von Objekten verwendet. Bei dieser Art von Silikonkautschuk ist ein Auftrag in mehrere Schichten, auch nach Polymerisation der Vorherigen möglich. Während der Vernetzungsreaktion werden Alkohole (typischerweise Ethanol) abgespalten, was zu einem Volumenschwund des Silikonkautschuks führt. Aus diesem Grund weist das Material eine begrenzte Langzeitstabilität auf und kann zur Versprödung neigen. Darüber hinaus können austretende Silikonöle bei porösen Materialien zu Verfärbungen führen.",https://www.w3id.org/archlink/terms/conservationthesaurus/A44BG6,,"https://www.wacker.com/h/medias/6415-DE-Silicone.pdf| Sandra Davison, Conservation and Restoration of Glass (Oxford 2003), S. 221.| Velson Horie, Materials for Conservation. Organic consolidants, adhesives and coatings (London 2010)2, S. 272-276, 280/281.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A6CA1C|https://www.w3id.org/archlink/terms/conservationthesaurus/DB5G7D|https://www.w3id.org/archlink/terms/conservationthesaurus/C9C7C7|https://www.w3id.org/archlink/terms/conservationthesaurus/A8GFCC|https://www.w3id.org/archlink/terms/conservationthesaurus/AC1C85,https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3
A6CA1C,Elastosil M 4503@de,,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Wacker. Laut Herstellerangaben zeichnet sich das Produkt vor allem durch eine gute Fließfähigkeit, hohe Ein- und Weiterreißfestigkeit, große Dehnbarkeit und Elastizität sowie eine ausgeprägte Langzeitstabilität und Beständigkeit gegenüber Gießharzen aus. Das Produkt hat eine Topfzeit von 75 min (bei Raumtemperatur) und einen Schrumpfrichtwert von 0,5%.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,,https://www.wacker.com/h/de-de/c/elastosil-m-4503/p/000005335,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A6CA1C
DB5G7D,Elastosil M4514@de,,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Wacker. Laut Herstellerangaben zeigt dieses Produkt eine besonders gute Beständigkeit gegenüber Polyester- und Polyurethanharzen, auch bei wiederholter Abformungen. Darüber hinaus besitzt es eine sehr gute Fließfähigkeit und Selbstentlüftung sowie eine hohe Dehnbarkeit und Elastizität, wodurch es sehr gut für die Abformung von Objekten mit starker Hinterschneidungen geeignet ist. Die Topfzeit ist, in Abhängigkeit des verwendeten Härters, mit 60-90 min angegeben, der Schrumpfrichtwert liegt bei <0,4 %.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,,https://www.wacker.com/h/de-de/c/elastosil-m-4514/p/000005338,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DB5G7D
C9C7C7,Elastosil M3500@de,,"Produktname eines standfesten, kondensationsvernetzenden Silikonkautschuke der Firma Wacker, welches in der Vergangenheit am LEIZA für Abformungen verwendet wurde. Das Produkt ist jedoch aktuell nicht mehr verfügbar (Stand 2024).",https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C9C7C7
A8GFCC,Bluesil RTV 3325@de,Rhodorsil RTV 3325@de,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Elkem Silicones (früher: Bluestar Silicones), dass in der Vergangenheit unter der Bezeichnung ""Rhodorsil RTV 3325"" vertrieben wurde,. Laut Herstellerangabe zeichnet sich das Produkt durch eine gute Fließfähigkeit, hohe Reißfestigkeit, ausgezeichnete Wiedergabetreue der Oberflächendetails sowie nicht haftende Eigenschaften und hohe Elastizität, die eine leichte Abnahem der Form von dem Originale ermöglichen, aus. Es können eine Reihe verschiedener Härter mit diesem Silikonkautschuk verwendet werden, die die Topfzeit (zwischen 20 - 150 min) sowie die Entformzeit (6 - 24 h) beeinflussen. Die Lineare Schrumpfung wird mit <0,7% angegeben.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,,https://assets.testequity.com/te1/Documents/pdf/elkem/Elkem_95146_RTV-3325-Series_Technical-Data-Sheet_0724.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A8GFCC
AC1C85,Silikon Kondensation 20 A+B@de,Nedsil 20 TLV@de,"Produktname eines kondensationsvernetzenden Silikonkautschuks der Firma Nedform, welches auch unter dem Namen Nedsil 20 TVL vertrieben wird. Laut Herstellerangabe zeichnet sich das Produkt durch eine gute Fließfähigkeit, feine Detailgenauigkeit und eine sehr hohe Reisfestigkeit aus. Die Topfzeit bei Raumtemperatur wird mit 100 min, die Entformzeit mit 16-20 h angegeben, wobei beides maßgeblich von Mischungsverhältnis und Luftfeuchtigkeit abhängt.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD9CA3,,https://www.nedform.com/DOC/DE/DE%20-%20Produktinformationen%20Silikon%20Kondensation%2020%20Einsteigerpaket.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AC1C85
D7A4BC,Fett@de,,"bei Raumtemeperatur fester Stoff, der aus einem Gemisch aus Triglyceriden mit Estern von Fettsäuren besteht. In der Restaurierung werden Fette haupstächlich als Schmier- bzw. Trennmittel z.B. bei der Abformung von Objekten verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5,,"Charles E. Mortimer, Ulrich Müller, Chemie. Das Basiswissen der Chemie (Stuttgart 2007)9.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D81175|https://www.w3id.org/archlink/terms/conservationthesaurus/AF1328,https://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC
D81175,Vaseline@de,,halbfestes Gemisch aus gesättigten Kohlenwasserstoffen hergestellt aus verschiedenen Paraffinen und Minderalölen. In der Konservierung und Restaurierung wird Vaseline als wasserabweisendes Schutzmittel und temporäres Trennmittel verwendet.,https://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC,,"Jochem Wolters, Der Gold- und Silberschmied. Band 1 - Werkstoffe und Materialien (Stuttgart 1989), S. 232/233.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D81175
AF1328,Stearin@de,,"weißes bis schwach gelbliches, wasserunlösliches Gemisch aus Glycerinestern der Stearinsäure und Palmitinsäure. Es entsteht bei der Fettspaltung, indem das Fettsäuregemisch durch Auspressen von der flüssigen Ölsäure getrennt wird, und hat einen Schmelzpunkt von etwa 60–70 °C. Stearin wird in der Konservierung und Restaurierung teilweise für das Einfetten von Formteilen im Zuge der Abformung bzw. Herstellung von Kopien verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/D7A4BC,,https://www.kremer-pigmente.com/elements/resources/products/files/62500.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/AF1328
DG8FG3,Modelliermasse@de,,"Oberbegriff für leicht formbares Material, welches in der Restaurierung hauptsächlich für die Einbettung von Objekten, die Herstellung von Manschetten bzw. Formen und/oder die Erstellung von dreidimensionalen Modellen verwendet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CB4G84|https://www.w3id.org/archlink/terms/conservationthesaurus/A8245D|https://www.w3id.org/archlink/terms/conservationthesaurus/A2B583|https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3
CB4G84,Wachs@de|wax@en,,"weich, plastisches Material aus unterschiedlichen Stoffgemischen mit niedrigem Schmelzpunkt und guter Adhäsionsfähigkeit. In der Konservierung und Restaurierung wird Wachs unter anderem für die Ergänzung von Fehlstellen, als Abformmaterial bzw. als Manschette oder als Material für das freie Modellieren des fehlenden Teils, verwendet. Darüber hinaus werden modifizierte Wachse als Trennschicht bzw. Absperrschicht zwischen Materialien und als Versiegelung poröser Materialien eingesetzt.",https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,,"Hermann Kühn, Conservation and Restoration of Works of Art and Antiquities. Volume 1 (London 1986), S. 232- 234.| Susan Buys, Victoria Oakley, The conservation and restoration of ceramics (Great Britain 1998), S. 196.| Sandra Davison, Conservation and Restoration of Glass (Oxford 2003) 2nd. ed, S. 220.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C9AFG9,https://www.w3id.org/archlink/terms/conservationthesaurus/CB4G84
C9AFG9,Mikrokristallines Wachs@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CB4G84,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F6344G,https://www.w3id.org/archlink/terms/conservationthesaurus/C9AFG9
F6344G,Cosmoloid H80@de,,"mikrokristallines Kohlenwasserstoffwachs, das aus verzweigt-kettigen und naphthenischen Kohlenwasserstoffen besteht und durch katalytische Entfernung von Schwefel aus Paraffinen hergestellt wird. Es hat einen Schmelzpunkt von ca. 85°C, ist nahezu säurefrei und in aliphatischen und aromatischen Kohlenwasserstoffen löslich. In der Konservierung und Restaurierung wird Cosmoloid H80 häufig zur Oberflächenbehandlung und als Korrosionsschutz, insbesondere für Eisenobjekte, eingesetzt.",https://www.w3id.org/archlink/terms/conservationthesaurus/C9AFG9,,https://www.kremer-pigmente.com/elements/resources/products/files/62800.pdf,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F6344G
A8245D,Ton <Restaurierungsmaterial>@de,,"mineralisches Naturmaterial mit hoher Formbarkeit und Plastizität, das in der Konservierung und Restaurierung hauptsächlich als primäres Trägermaterial für die Ergänzung stark fragmentierter Objekte (Gefäße)  verwendet wird.",https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019), S. 102/103.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A8245D
A2B583,Plastilin@de|plasticine@en,,"formbare ton- bzw. wachsähnliche Modelliermasse aus verschiedenen Füllstoffen (Kalziumcarbonat, Kreide, Kalk, etc.) Ölen, Wachsen und Polymeren. Sie trocknet nicht aus, bleibt dauerhaft geschmeidig und knetbar sowie wiedervervendbar. In der Konservierung und Restaurierung wird Plastilin häufig für temporäre Stützen, Abformungen und Manschettenergänzungen verwendet. Die enthaltenen Öle in manchen Plastilin-Produkten können, gerade auf hellen und/oder porösen Oberflächen, zu Verfärbungen, Flecken und fettigen Rückständen führen, sodass solche Oberfläche bei der Verwendung von Plastilin zusätzlich geschützt werden sollten.",https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,,"Sandra Davison, Conservation and Restoration of Glass (Oxford 2003) 2nd. ed, S. 220.| Susan Buys, Victoria Oakley, The conservation and restoration of ceramics (Great Britain 1998), S. 197/198.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A2B583
GD5FG6,Gips (Restaurierungsmaterial)@de,,"pulverförmiges Material aus Calciumsulfat, das duch Brennen des wasserhaltigen Gips-Minerals gewonnen wird. Durch Zugabe von Wasser wird aus dem fein gemahlenen Gipspulver eine formbar Modelliermasse, die an der Luft aushärtet. Aufgrund seiner leichten Berarbeitbarkeit und der schnellen Härtung wird Gips in der Restaurierung für Abgüsse/Modelle, Formbau oder die Ergänzung von Fehlstellen verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/DG8FG3,,"Sandra Davison, Conservation and Restoration of Glass (Oxford 2003) 2nd. ed, S. 221.| Susan Buys, Victoria Oakley, The conservation and restoration of ceramics (Great Britain 1998), S. 198.| Reiner Geschke, Keramikrestaurierung (Berlin 2019), S. 99/100, 130, 146.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD784B|https://www.w3id.org/archlink/terms/conservationthesaurus/C35AG4|https://www.w3id.org/archlink/terms/conservationthesaurus/A3D23D|https://www.w3id.org/archlink/terms/conservationthesaurus/D24653,https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6
CD784B,Alabaster Modellgips@de,,"Hochreiner, weißer Gips, speziell für die Herstellung detaillierter Modelle und Formen. Er zeichnet sich durch seine feine Körnung, schnelle Abbindezeit und hohe Härte bei gleichzeitig guter Bearbeitbarkeit nach Aushärtung aus.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,,https://www.kremer-pigmente.com/de/shop/fuellstoffe-baustoffe/58343-alabaster-modellgips.html,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD784B
C35AG4,Exaduro Gips@de,⍺-Gips@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C35AG4
A3D23D,Moltofill@de,,"Produktname einer gebrauchsfertige Spachtelmasse auf Gipsbasis, die für das Füllen von Rissen, Löchern und Unebenheiten in Wänden und Decken entwickelt wurde. Sie zeichnet sich durch ihre feine Konsistenz, leichte Verarbeitbarkeit und schnelle Trocknung aus und wird daher in der Konservierung und Restaurierung für kleinere Ausbesserungsarbeiten an Keramikobjekten verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,,"https://msp.images.akzonobel.com/prd/dh/edewdd/documents/tm_mo_de_moltofilldasoriginal.pdf| Reiner Geschke, Keramikrestaurierung (Berlin 2019), S.100.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A3D23D
D24653,Keramiplast®@de,,"Produktname einer lufthärtenden Modelliermasse auf Basis von Zellulose und mineralischen Bestandteilen, die sich durch ihre hohe Formstabilität, feine Oberflächenstruktur und einfache Verarbeitung auszeichnet. In der Konservierung und Restaurierung wird Keramiplast hauptsächlich für das Füllen von feinen Abplatzungen und Rissen in Keramikobjekten oder für das Modellieren von Formteilen verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/GD5FG6,,https://www.boesner.com/keramiplast-lufttrocknende-modelliermasse-13108,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D24653
D2G12A,Naturkautschuk@de,Latex@de|Gummi elasticum@de,"elastischer, polymerer Werkstoff, der hauptsächlich aus dem Milchsaft (Latex) des Kautschukbaums (Hevea brasiliensis) gewonnen wird. Chemisch besteht er überwiegend aus Polyisopren, einem cis-1,4-Polymer, das ihm seine charakteristische Elastizität und Reißfestigkeit verleiht. Naturkautschuk ist wasserunlöslich, dehnbar und besitzt eine hohe chemische Beständigkeit.",https://www.w3id.org/archlink/terms/conservationthesaurus/FBFFF5,,"DIN EN 923:2016-03, Klebstoffe - Benennungen und Definitionen; Deutsche Fassung EN 923:2015, Deutsches Institut für Normung.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DFDG2A|https://www.w3id.org/archlink/terms/conservationthesaurus/C97B35,https://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A
DFDG2A,Givul MR@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/DFDG2A
C97B35,Revultex@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/D2G12A,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C97B35
BGGCA4,Verstärkungsfaser@de|reinforcing fiber@en,,"Oberbegriff für fasrige Materialien, die zur Verstärkung anderer Materialien eingesetzt werden. Sie erhöhen deren Festigkeit, Steifigkeit und Stabilität, indem sie die mechanischen Eigenschaften des Materials verbessern. Die Verstärkungsfasern werden dafür in der Regel in eine Matrix (z.B. aus Polymeren) eingebettet.",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F61BGA|https://www.w3id.org/archlink/terms/conservationthesaurus/A8272G|https://www.w3id.org/archlink/terms/conservationthesaurus/CD477D|https://www.w3id.org/archlink/terms/conservationthesaurus/FGBB8G|https://www.w3id.org/archlink/terms/conservationthesaurus/GF1639,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4
F61BGA,Glasfasergewebe@de|glass fibre fabric@en,Glasfaser@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/F61BGA
A8272G,Japanpapier@de|japanese paper@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,,,https://cameo.mfa.org/wiki/Japanese_paper,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/A8272G
CD477D,Kohlefaser@de|carbon fibre@en,Carbonfaser@de|Kohlenstofffaser@de,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/CD477D
FGBB8G,Naturseide@de,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FGBB8G
GF1639,Goldschlägerhaut@de|goldbeater skin@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BGGCA4,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/GF1639
BB78D2,Füllstoff@de|filler@en,,"""verhältnismäßig inerter fester Stoff, der einem Kunststoff oder einem Klebstoff beigemischt wird, um dessen Festigkeit, Beständigkeit, Verarbeitungseigenschaften oder andere Eigenschaften zu verbessern oder um die Kosten zu senken.""",https://www.w3id.org/archlink/terms/conservationthesaurus/C364G1,,"DIN EN ISO 472/A1:2019-03, Kunststoffe - Fachwörterverzeichnis - Änderung 1: Weitere Einträge (ISO 472:2013/Amd.1:2018); Dreisprachige Fassung EN ISO 472:2013/A1:2018, Deutsches Institut für Normung.",,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B9D357|https://www.w3id.org/archlink/terms/conservationthesaurus/FC6F82|https://www.w3id.org/archlink/terms/conservationthesaurus/C1BBFB|https://www.w3id.org/archlink/terms/conservationthesaurus/BFB3B9|https://www.w3id.org/archlink/terms/conservationthesaurus/DA86F8|https://www.w3id.org/archlink/terms/conservationthesaurus/A17G33|https://www.w3id.org/archlink/terms/conservationthesaurus/G2G253,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2
B9D357,Hohlglaskügelchen@de|hollow glass balls@en,Mikro-Hohlglaskügelchen@de,"mikroskopisch kleine, hohle Kügelchen aus Borosilikatglas mit geringem Gewicht und hoher Stabilität, die als Füllstoff in Restaurierungsmaterialien eingesetzt werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,"Reiner Geschke, Keramikrestaurierung (Berlin 2019)., S.104.",,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/B9D357
FC6F82,Graphit@de|graphite@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/FC6F82
C1BBFB,Metallpulver@de|metal powder@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/C1BBFB
BFB3B9,Talkum@de|talcum powder@en,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BB78D2,,,,,,,,,https://www.w3id.org/archlink/terms/conservationthesaurus/BFB3B9
