notation,uri,prefLabel,altLabel,definition,broader,narrower,related,closeMatch,relatedMatch,broadMatch,seeAlso,source,inScheme
D866AD,https://www.w3id.org/archlink/terms/conservationthesaurus/D866AD,Gestein@de|stone@en,Stein@de,"mehr oder weniger verfestigter Werkstoff aus mikroskopisch heterogenen Gemengen von Mineralen, Gesteinsbruchstücken, organischen und/oder anorganischen Ausscheidungen und Wasser (Kristallwasser). Hauptgemengeteile bilden Minerale wie Silikate (Feldspat, Quarz, Glimmer, etc.) und Karbonate (Calcit, Dolomit, etc.). Stein findet im Bereich historischer Kulturgüter in der Verwendung als Statuen, Schmuck, Gefäßen, und Bauteilen. Je nach Zusammensetzung sind Gesteine mehr oder weniger anfällig für umgebungsbedingten Zerfall, so können z.B. Schadstoffe aus der Luft ebenso wie Salze und andere Bodenbestandteile Zerfallsprozesse an der Oberfläche von Steinobjekten hervorrufen.",https://www.w3id.org/archlink/terms/conservationthesaurus/GB6DF3,https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826|https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346|https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,"https://cameo.mfa.org/wiki/Stone|https://www.wikidata.org/wiki/Q8063|https://cameo.mfa.org/wiki/Rock",http://vocab.getty.edu/aat/300011176,,,"Barbara Stuart, Analytical Techniques in Materials Conservation (West Sussex 2007).",https://www.w3id.org/archlink/branches/B51DAF
DF7826,https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,Magmatit@de,magmatisches Gestein@de|Erstarrungsgestein@de,"Überbegriff für Gesteine, die aus Erstarrung einer Gesteinsschmelze entstehen.",https://www.w3id.org/archlink/terms/conservationthesaurus/D866AD,https://www.w3id.org/archlink/terms/conservationthesaurus/B14489|https://www.w3id.org/archlink/terms/conservationthesaurus/F646B4|https://www.w3id.org/archlink/terms/conservationthesaurus/CDB814|https://www.w3id.org/archlink/terms/conservationthesaurus/D9B246|https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 124.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
B14489,https://www.w3id.org/archlink/terms/conservationthesaurus/B14489,Tuff@de,,"aus der Umwandlung der losen Pyroklasten (klastisches Auswurfmaterial aus Vulkanen) durch Druck und/oder Zementierung entstandenes Festgestein. Die Gesteinsmatrix kann, ähnlich wie bei den Sedimentgesteinen, aus verschiedenen mit einander verkitteten Mineralien, wie z.B. Calcit oder Quarz, bestehen und wird mit Hilfe des Grundwassers ausgeschieden. Tuffe zeichnen sich durch eine poröse, wasserdurchlässige Struktur sowie starke Umwandlungserscheinungen, wie Silifizierung, Entglasung der Glasbestandteile und chemische Verwitterung, aus",https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 197.",https://www.w3id.org/archlink/branches/B51DAF
F646B4,https://www.w3id.org/archlink/terms/conservationthesaurus/F646B4,Granit@de|granite@en,,"körniges Tiefengestein mit Quarzanteil von mehr als 20% und weiteren Bestandteilen aus Feldspat, Biotit und Hornblende. Die Farbigkeit wird allgemein als Hell beschrieben, wobei je nach mineralogischer Zusammensetzungen Abstufungen zwischen weißlich-grau, über rose-rot bis dunkelgrau-schwarz sowie gesprenkelte oder geflecke Texturen zu beobachten sind.",https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995) S. 145 - 150.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
CDB814,https://www.w3id.org/archlink/terms/conservationthesaurus/CDB814,Diorit@de|diorite@en,,"magmatisches Tiefengestein mit Plagioklas-Feldspat als Hauptbestandteil. Zeigt häufig eine grauschwarze bis grünlich-graue Färbung, wobei die Zusammensetzung aus weißlich-grauen Feldspäten und dunklen grünlich-schwarzen Hornblende- und/oder Biotit-Beimengungen zu einem gefleckten/gesprenkeltes Erscheinungsbild führen kann. Die Textur wird als körnig beschrieben, bei der die Minerale mit bloßem Auge erkennbar sind.",https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 157 - 161.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
D9B246,https://www.w3id.org/archlink/terms/conservationthesaurus/D9B246,Basalt@de,,"vulkanisches Gestein mit den mineralischen Hauptbestandteilen Plagioklas, Pyroxen und Olivin. Das Gestein zeig sich in der Regel in dunkle Färbung und eine feinkörnige Textur. Basalt ist das häufigste Gestein der ozeanischen Kruste",https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 177 - 184.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
B12CB4,https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,Gesteinsglas@de,,"natürliches, glasartiges Gestein, das durch die rasche Abkühlung einer Schmelze, ohne Ausbildung von Kristallen, entsteht.",https://www.w3id.org/archlink/terms/conservationthesaurus/DF7826,https://www.w3id.org/archlink/terms/conservationthesaurus/B21C51|https://www.w3id.org/archlink/terms/conservationthesaurus/CCBB4G|https://www.w3id.org/archlink/terms/conservationthesaurus/D51GA5|https://www.w3id.org/archlink/terms/conservationthesaurus/C7BG27,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 185.",https://www.w3id.org/archlink/branches/B51DAF
B21C51,https://www.w3id.org/archlink/terms/conservationthesaurus/B21C51,Obsidian@de,,"vulkanisches Gesteinsglas aus Siliziumdioxid mit glasartig-homogener aber auch schlackig-blasiger Oberfläche. Die Färbung reicht von dunkelgrau bis annähernd schwarz über rot bis dunkel rot-braun. Obsidian zeichnet sich durch seinen charakteristisch muscheligen, scharfkantigen Bruch aus und wurde daher bereits in der Steinzeit für Werkzeuge und Waffen verwendet.",https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 185 - 189.",https://www.w3id.org/archlink/branches/B51DAF
CCBB4G,https://www.w3id.org/archlink/terms/conservationthesaurus/CCBB4G,Perlit@de,Perlstein@de,"vulkanisches Gesteinsglas mit charakteristischem, perlartigen Aussehen, welches auf zentimetergroßen konzentrisch-schaligen Glaskügelchen in der Matrix zurückzuführen ist. Die Farbigkeit kann von grau, grün, bläulich über rötlich, braun bis hin zu farblos reichen.",https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 189 - 191.",https://www.w3id.org/archlink/branches/B51DAF
D51GA5,https://www.w3id.org/archlink/terms/conservationthesaurus/D51GA5,Bimsstein@de,,"schaumiges Gesteinsglas, bestehend aus subparallel verflochtenen Glasfasern, welche Hohlräume einschließen oder um Einsprenglinge herum führen. Das Gesteinsglas zeigt greuweiße, gelbliche, braune, hellgraue bis fast schwarze oder seltener rötliche Farbnuanzen. Seine Struktur ist deutlich porös und leicht, wodurch er in der Lage ist auf dem Wasser zu schwimmen.",https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,,https://www.w3id.org/archlink/terms/conservationthesaurus/DA2D73,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 191.",https://www.w3id.org/archlink/branches/B51DAF
C7BG27,https://www.w3id.org/archlink/terms/conservationthesaurus/C7BG27,Schlacke@de,,"poröses, festes Material aus der Abkühlung und Erstarrung geschmolzener basaltischer Gesteine auf der Oberseite von Lavaströmen. Ähnelt von der Textur und Struktur dem Bimsstein, ist jedoch deutlich schwerer und von dunklerer Farbe als dieser. Schlacke zählt nur bedingt zu den natürlichen Gesteinen, da es neben vulkanischen Ereignissen auch als Nebenprodukt technologischer Prozesse wie der Metallurgie entstehen kann.",https://www.w3id.org/archlink/terms/conservationthesaurus/B12CB4,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 337.",https://www.w3id.org/archlink/branches/B51DAF
C7F346,https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,Sedimentgestein@de,Sedimentit@de|sedimentäres Gestein@de,"Überbegriff für Gesteine, die mittels Diagenese durch Verwitterung, Abtragung, Zerfall anderer Gesteine und deren sekundäre Ablagerung auf der Erdoberfläche entstehen. Auch Gesteine die durch chemische Ausfällung oder von Organismen aufgebaut werden, zählen zur Gruppe der Sedimentgesteine.",https://www.w3id.org/archlink/terms/conservationthesaurus/D866AD,https://www.w3id.org/archlink/terms/conservationthesaurus/F2B8B7|https://www.w3id.org/archlink/terms/conservationthesaurus/DD91F6|https://www.w3id.org/archlink/terms/conservationthesaurus/DB13B8|https://www.w3id.org/archlink/terms/conservationthesaurus/G636F1|https://www.w3id.org/archlink/terms/conservationthesaurus/CB4C3C|https://www.w3id.org/archlink/terms/conservationthesaurus/B8224D|https://www.w3id.org/archlink/terms/conservationthesaurus/GGCA4G|https://www.w3id.org/archlink/terms/conservationthesaurus/GG4BF9|https://www.w3id.org/archlink/terms/conservationthesaurus/ACD56G|https://www.w3id.org/archlink/terms/conservationthesaurus/G734B3,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 203 - 210.",https://www.w3id.org/archlink/branches/B51DAF
F2B8B7,https://www.w3id.org/archlink/terms/conservationthesaurus/F2B8B7,Feuerstein@de,Flint@de,"hartes Sedimentgestein, hauptsächlich bestehend aus feinkörnigem Quarz. Feuerstein bildet sich durch chemische Ausfällung von Siliziumdioxid in marinen Umgebungen und findet sich häufig lagenweise in Kalksteinen oder Kreideschichten. Die Farbe ist meist dunkelgrau bis schwarz und häufig von einer hellen Rinde umgeben. Der Bruch des Feuerstein ist schwarfkantig, muschelig, wesswegen er bereits früh in der Menschheitsgeschichte für Werkzeuge und Waffen verwendet wurde. Der Namensgebung entsprechend zeichnet sich Feuerstein durch seine Eigenschaft der Funkenerzeugung, bei harten Schlägen gegeneinander oder gegen andere harte Materialien, aus.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 252/253.",https://www.w3id.org/archlink/branches/B51DAF
DD91F6,https://www.w3id.org/archlink/terms/conservationthesaurus/DD91F6,Sandstein@de,,"klastisches Sedimentgestein aus in einer feinen Matrix eingebetteten Sandkörnern, die sich durch das Ausfüllen der Zwischenräume mit Bindemitteln wie Kalk, Ton oder Siliziumdioxid verfestigt haben. Die Farbigkeit von Sandsteinen ist vielfältig von weiß, hellgrau, gelblich über rötlich, gelblich-braun bis seltener auch grünlich, blau oder violett,. Häufig kommen auch Bänderungen, Flecken oder Maserungen vor, die auf die unterschiedliche Färbung der einzelnen Ablagerungsschichten zurückzuführen sind. Der Hauptbestandteil der meisten Sandsteine ist Quarz, weitere häufig auftretende Minerale sind Feldspat und Glimmer.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 226-231.",https://www.w3id.org/archlink/branches/B51DAF
DB13B8,https://www.w3id.org/archlink/terms/conservationthesaurus/DB13B8,Tonstein@de,,"klastisches Sedimentgestein, welches hauptsächlich aus Tonmineralen besteht. Häufig werden Tonsteine durch Ablagerung von Illit, Montomorillonit und/oder Chlorit leicht schiefrig ausgebildet. Die Farbigkeit liegt bei grau, blau, grünlich, rotbraun, schwarz oder verschiedenfarbig gefleckt. Tonsteine weisen in der Regel eine außerordentliche Feinkörnigkeit auf, wodurch der Bruch selbst bei beachtlicher Beimengung von Quarz oder Glimmer durchwegs homogen wirkt. Die Struktur der Tonsteine ist meist weich und krümelig, zeigt jedoch eine höhere Härte als Schieferton. Die Oberfläche ist von einem seidigen Glanz.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 231 - 235.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
G636F1,https://www.w3id.org/archlink/terms/conservationthesaurus/G636F1,Schieferton@de,Schiefer@de,"Eine besonders feinplattig ausgebildete Art des Tonsteins. Schieferton zeichnet sich durch eine ausgeprägte Schieferung und Spaltbarkeit aus, die durch gerichteten Druck während der Diagenese entsteht. Die Struktur ist blättrig oder leistenförmig ausgebildet. Schiefertone sind deutlich weicher als Tonsteine und zeigen eine stumpfen Oberflächenbeschaffenheit.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 231 - 235.",https://www.w3id.org/archlink/branches/B51DAF
CB4C3C,https://www.w3id.org/archlink/terms/conservationthesaurus/CB4C3C,Kalksinter@de,,"sedimentäres Gestein, das durch Ablagerung von Kalk aus kalkhaltigem Wasser entsteht. Häufig tritt Kalksinter auch als oberflächliche Ablagerung/Überzug (z.B. auf bodengelagerten Objekten) auf. In Höhlen kann es unter den richtigen Bedingungen zur Bildung von Tropfsteinen aus Kalksinter kommen.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 239/240.",https://www.w3id.org/archlink/branches/B51DAF
B8224D,https://www.w3id.org/archlink/terms/conservationthesaurus/B8224D,Kalkstein@de,,"sedimentäres Gestein, welches durch die Verfestigung von Kalkschlämmen (Calcit und/oder Aragonit) oder durch mechanisch sedimentierten Klasten verschiedener Herkunft gebildet wird. Auch die Bildung durch direkte biogene Anlagerung unter Beteiligung von pflanzlichen Organismen ist möglich. Die Farbigkeit kann sehr unterschiedlich sein, wenn auch weißlich, gelblich oder graue Farbtöne am häufigsten vorkommen.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 240 - 245.",https://www.w3id.org/archlink/branches/B51DAF
GGCA4G,https://www.w3id.org/archlink/terms/conservationthesaurus/GGCA4G,Dolomit (Gestein)@de,,"großbkörniges, sedimentäres Gestein, das hauptsächlich aus dem gleichnamigen Mineral besteht. Die genaue Bildung von Dolomit ist nicht geklärt, jedoch kommen sie ausschließlich in marinen Sedimentabfolgen vor. Farbe, Korngröße und Gefüge ähneln den Kalksteinen, jedoch ist Dolomit härter und weniger reaktiv gegenüber Säuren.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 248/249.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
GG4BF9,https://www.w3id.org/archlink/terms/conservationthesaurus/GG4BF9,Bentonit@de,,"polymineralisches Sedimentgestein, welches durch die Verwitterung von vulkanischer Asche oder Gläsern entsteht. Hauptbestandteil ist das Mineral Montmorillonit, mit Beimengungen von u.A. Quarz, Feldspäten, Pyrit und Biotit. Abhängig von der mineralischen Zusammensetzung treten Farben zwischen weiß, gelb, grünlich, grau bis braun auf.  Bentonit ist ein sehr weiches Gestein mit einer körnigen Textur und einem matten Oberflächenglanz",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 200.",https://www.w3id.org/archlink/branches/B51DAF
ACD56G,https://www.w3id.org/archlink/terms/conservationthesaurus/ACD56G,eisenreiches Sedimentit@de,Eisenerz@de|Eisenformation@de,"sedimentäres Gestein mit einem Eisengehalt von mehr als 15%. Als eisenmineralien sind häufig u.A. Limonit, Hämatit, Magnetit, Siderit und/oder Pyrit enthalten.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 256.",https://www.w3id.org/archlink/branches/B51DAF
G734B3,https://www.w3id.org/archlink/terms/conservationthesaurus/G734B3,Gips (Gestein)@de,Gipsstein@de,"hauptsächlich in weißen Färbungen vorkommendes Gestein, aber auch gelbe, rote, braune, graue bis schwarze Färbungen sind möglich. Bei Gips wird der Name sowohl für das Gestein, als auch das Mineral gleichermaßen verwendet. Gips als Gestein tritt häufig in Wechsellagerung mit Steinsalz, Dolomiten und bituminösen Tongesteinen auf. Die Strukur des Gipses als Gestein zeigt häufig eine stark gewellte, verbogene Schichtung (""Gekrösegips""). Im Gegensatz zu Kalkstein oder Dolomit ist Gips deutlich weicher und kann daher durch Härteprüfung leicht von diesen unterschieden werden.",https://www.w3id.org/archlink/terms/conservationthesaurus/C7F346,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 236/267.",https://www.w3id.org/archlink/branches/B51DAF
ABB166,https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,Metamorphit@de,metamorphoses Gestein@de,"Überbegriff für Gesteine, die durch Umwandlung anderer Gesteine (z.B. Magmatite oder Sedimentgesteine) in den Tiefen der Erdkruste, aufgrund des dort herrschenden Drucks und steigenden Temperaturen, entstanden sind.",https://www.w3id.org/archlink/terms/conservationthesaurus/D866AD,https://www.w3id.org/archlink/terms/conservationthesaurus/F85G77|https://www.w3id.org/archlink/terms/conservationthesaurus/G63684|https://www.w3id.org/archlink/terms/conservationthesaurus/BAB939|https://www.w3id.org/archlink/terms/conservationthesaurus/D6959D|https://www.w3id.org/archlink/terms/conservationthesaurus/DF1279,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 271/272.",https://www.w3id.org/archlink/branches/B51DAF
F85G77,https://www.w3id.org/archlink/terms/conservationthesaurus/F85G77,Amphibolit@de,Hornblendegestein@de,"metamorphes Gestein, welches hauptsächlich aus Amphibolen und Feldspat besteht. Aufgrund des besonders hohen Vorkommens von Hornblende als Hauptbestandteil, wird der Amphibolit im deutschsprachigen Raum auch als Hornblendegestein bezeichnet. Je nach Zusammensetzung sind grau, graugrüne oder schwarzgrüne Farbigkeiten möglich, wobei durch einen hohen Anteil von Plagioklasen-Feldspäten auch ein weiß gepunktetes Aussehen zu finden ist. Die Textur ist als kristallin bis schiefrig zu bezeichnen mit mittel- bis grobkörnigen Korngrößen.",https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 309- 311.| DIN EN 12670",https://www.w3id.org/archlink/branches/B51DAF
G63684,https://www.w3id.org/archlink/terms/conservationthesaurus/G63684,Serpentinit@de,,"metamorphes Gestein mit den mineralischen Hauptbestandteilen Serpentin, Olivin und Pyroxen. Zeigt häufig hell grünlich-graue bis dunkelgrüne Färbungen, aber auch rötliche Töne im Falle von Mangan-Gehalten. Auch fleckige, gebändert bis gestreifte oder völlig unregelmäßige Farbgebungen sind möglich. Die Textur kann schuppig, stumpf oder seidig-glänzend sein.",https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 168, 279.",https://www.w3id.org/archlink/branches/B51DAF
BAB939,https://www.w3id.org/archlink/terms/conservationthesaurus/BAB939,Marmor@de,,"metamorphes Gestein, welches überwiegend aus Calcit und/oder Dolomit besteht und durch unterschiedliche Metamorphosebedingungen entstanden sein kann. Die Farbigkeit kann von schneeweiß über grau, schwarz, blassgelb, braun, rosa, dunkelrot, bläulich, lila bis grünlich reichen. Häufig sind Mehrfarbigkeiten in Form von Flecken, einheitlichen Bänderungen oder willkürliche ""Marmorierung"" zu beobachten. In der Industrie werden häufig alle Karbonatgesteine als ""Marmor"" bezeichnet, in der hier vorliegenden Definition ist jedoch die streng petrographische Definition des Begriffs, als Gestein mit kristallinem Gefüge das eine Metamorphose erfahren hat, gemeint.",https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 295-298.",https://www.w3id.org/archlink/branches/B51DAF
D6959D,https://www.w3id.org/archlink/terms/conservationthesaurus/D6959D,Quarzit@de,,"metamorphoses Gestein, welches zu mindestens 80% aus Quarz besteht. Die metamorphosen Bedingungen, unter denen sich der Quarzit bildet, können dabei ganz unterschiedlich sein. Durch den hohen Quarzanteil tritt der Quarzit vorallem in weißlicher Farbe auf, kann jedoch auch in jeder anderen Farbe, wie grau, rot oder braun, vorkommen. Die Struktur und Textur ist fein lamelliert bis massig und Schieferungen sind undeutlich ausgebildet oder fehlen ganz.",https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995),S. 298/299.",https://www.w3id.org/archlink/branches/B51DAF
DF1279,https://www.w3id.org/archlink/terms/conservationthesaurus/DF1279,Speckstein@de,Steatit@de,"metamorphoses Gestein, das nahezu ausschließlich aus dem Mineral Talk besteht. Speckstein zeichnet sich, aufgrund des hohen Talkgehaltes, durch seine Weichheit, leichte Bearbeitbarkeit und eine glatte, fettige Oberfläche aus. Die Farbe ist meist lichtgrau.",https://www.w3id.org/archlink/terms/conservationthesaurus/ABB166,,,,,,,"R. Dietrich/ B. Skinner, Die Gesteine und ihre Mineralien. Ein Einführungs- und Bestimmungsbuch2 (Thun 1995), S. 308/309.",https://www.w3id.org/archlink/branches/B51DAF
